track_index,dj_play_count,color,artwork,bpm,year,title,tag,artist,rating,album,time,date_added,key,genre
1,0,,,112,2012,Slapeloze Nachten,Top 40/Pop / Playlisted,The Opposites,     ,Nederlandse Top 40: week 32,3:49,1/15/2013,,Top 40
2,14,,,129,2012,This Is Love,Dance / Top 40/Pop / Urban / White / Playlisted,Will.i.am. ft. Eva Simons,     ,Nederlandse Top 40: week 32,4:40,1/15/2013,,Top 40
3,3,,,128.01,2012,Balada,Fout / Top 40/Pop / Playlisted,Gusttavo Lima,*****,Nederlandse Top 40: week 32,3:23,1/15/2013,,Top 40
4,1,,,90,2012,Feel The Love,Drum And Bass / Top 40/Pop / Playlisted,Rudimental ft. John Newman,     ,Nederlandse Top 40: week 32,4:27,1/15/2013,,Top 40
5,5,,,132,2012,Euphoria,Fout / Top 40/Pop / Playlisted,Loreen,     ,Nederlandse Top 40: week 32,3:02,1/15/2013,,Top 40
6,50,,,125,2012,Starships,Dance / Top 40/Pop / Urban / Vocal/Meezinger / Playlisted,Nicki Minaj,**** ,Nederlandse Top 40: week 32,3:30,1/15/2013,,Top 40
7,0,,,127,2012,Tacata,Top 40/Pop / Playlisted,Tacabro,     ,Nederlandse Top 40: week 32,2:54,1/15/2013,,Top 40
8,0,,,104,2012,Whistle,Top 40/Pop / Playlisted,Flo Rida,     ,Nederlandse Top 40: week 32,3:45,1/15/2013,,Top 40
9,1,,,148.61,2012,Lion In The Morning Sun,Top 40/Pop / Playlisted,Will And The People,     ,Nederlandse Top 40: week 32,3:11,1/15/2013,,Top 40
10,5,,,124,2012,Turn Up The Love,Dance / Top 40/Pop / Urban / Playlisted,Far East Movement ft. Cover Drive,*****,Nederlandse Top 40: week 32,3:16,1/15/2013,,Top 40
11,1,,,159.7,2012,Keep Your Head Up,Top 40/Pop / Playlisted,Ben Howard,     ,Nederlandse Top 40: week 32,4:24,1/15/2013,,Top 40
12,9,,,111,2012,Krokobil ft. Sjaak & Mr. Polska,Dance / Top 40/Pop / Urban / Playlisted,Yellow Claw,     ,Nederlandse Top 40: week 32,3:38,1/15/2013,,Top 40
13,0,,,93,2012,One More Night,Top 40/Pop / Playlisted,Maroon 5,     ,Nederlandse Top 40: week 32,3:39,1/15/2013,,Top 40
14,36,,,136,2012,Beauty & De Brains,Top 40/Pop / Playlisted,Nielson,*****,Nederlandse Top 40: week 32,3:06,1/15/2013,,Top 40
15,1,,,126,2012,Million Voices,Top 40/Pop / Playlisted,Otto Knows,     ,Nederlandse Top 40: week 32,5:53,1/15/2013,,Top 40
16,0,,,140,2012,50 Ways To Say Goodbye,Top 40/Pop / Playlisted,Train,     ,Nederlandse Top 40: week 32,4:08,1/15/2013,,Top 40
17,2,,,126,2012,Good Time,Top 40/Pop / Playlisted,Owl City & Carly Rae Jepsen,     ,Nederlandse Top 40: week 32,3:26,1/15/2013,,Top 40
18,0,,,110,2012,Payphone,Top 40/Pop / Playlisted,Maroon 5 ft. Wiz Khalifa,     ,Nederlandse Top 40: week 32,3:51,1/15/2013,,Top 40
19,5,,,108.14,2012,Some Nights,Dance / Top 40/Pop / White / Playlisted,Fun.,**** ,Nederlandse Top 40: week 32,4:37,1/15/2013,,Top 40
20,0,,,140.72,2012,Let It Be,Top 40/Pop / Playlisted,Mike Masse,     ,Nederlandse Top 40: week 32,3:24,1/15/2013,,Top 40
21,1,,,94,2012,Everything's Gonna Be Alright,Top 40/Pop / Playlisted,The Babysitters Circus,     ,Nederlandse Top 40: week 32,4:01,1/15/2013,,Top 40
22,0,,,114,2012,Blow Me (One Last Kiss),Top 40/Pop / Playlisted,P!nk,     ,Nederlandse Top 40: week 32,4:15,1/15/2013,,Top 40
23,4,,,128,2012,Never Played The Bass,Top 40/Pop / Playlisted,Shary-An,     ,Nederlandse Top 40: week 32,3:15,1/15/2013,,Top 40
24,0,,,128,2012,Party Shaker (Video Edit),Top 40/Pop / Playlisted,R.I.O. ft. Nicco,     ,Nederlandse Top 40: week 32,3:28,1/15/2013,,Top 40
25,1,,,128,2012,Scream,Top 40/Pop / Playlisted,Usher,     ,Nederlandse Top 40: week 32,3:55,1/15/2013,,Top 40
26,0,,,110,2012,"I Follow Rivers (Live @ Giel, 3FM)",Top 40/Pop / Playlisted,Triggerfinger,     ,Nederlandse Top 40: week 32,3:35,1/15/2013,,Top40
27,0,,,104,2012,Settle Down,Top 40/Pop / Playlisted,No Doubt,     ,Nederlandse Top 40: week 32,6:01,1/15/2013,,Top 40
28,2,,,128,2012,Where Have You Been,Dance / Top 40/Pop / Urban / Playlisted,Rihanna,     ,Nederlandse Top 40: week 32,4:02,1/15/2013,,Top 40
29,2,,,92.08,2012,We Are Young,Top 40/Pop / White / Playlisted,Fun ft. Janelle Monáe,     ,Nederlandse Top 40: week 32,4:10,1/15/2013,,Top 40
30,0,,,126.17,2012,Nothing Inside (Radio Edit),Top 40/Pop / Playlisted,Sander van Doorn & Mayaeni,     ,Nederlandse Top 40: week 32,3:27,1/15/2013,,Top 40
31,0,,,128,2012,Dance Again,Dance / Top 40/Pop / Latin/Balkan / Playlisted,Jennifer Lopez,     ,Nederlandse Top 40: week 32,3:56,1/15/2013,,Top 40
32,0,,,90,2012,Zijn,Top 40/Pop / Playlisted,Gers Pardoel,**** ,Nederlandse Top 40: week 32,3:38,1/15/2013,,Top 40
33,0,,,122,2012,Runaways,Top 40/Pop / Playlisted,The Killers,     ,Nederlandse Top 40: week 32,4:03,1/15/2013,,Top 40
34,0,,,103.37,2012,Little Talks,Top 40/Pop / Playlisted,Of Monsters And Men,     ,Nederlandse Top 40: week 32,4:27,1/15/2013,,Top 40
35,0,,,85,2012,Hall Of Fame,Top 40/Pop / Playlisted,The Script ft. Will.i.am,     ,Nederlandse Top 40: week 32,3:21,1/15/2013,,Top 40
36,1,,,80,2012,Wide Awake,Dance / Top 40/Pop / White / Playlisted,Katy Perry,     ,Nederlandse Top 40: week 32,3:41,1/15/2013,,Top 40
37,26,,,120,2012,Call Me Maybe,Fout / Dance / Top 40/Pop / White / Playlisted,Carly Rae Jepsen,**** ,Nederlandse Top 40 week 30 2012,3:13,1/15/2013,,Top 40
38,0,,,125,2012,Starships,Top 40/Pop / Playlisted,Nicki Minaj,     ,Nederlandse Top 40 week 30 2012,3:30,1/15/2013,,Top 40
39,3,,,127,2012,Tacata,Top 40/Pop / Playlisted,Tacabro,*****,Nederlandse Top 40 week 30 2012,3:30,1/15/2013,,Top 40
40,2,,,104,2012,Whistle,Top 40/Pop / Playlisted,Flo Rida,     ,Nederlandse Top 40 week 30 2012,3:44,1/15/2013,,Top 40
41,6,,,129,2012,This is love,Top 40/Pop / Playlisted,Will.I.Am ft. Eva,     ,Nederlandse Top 40 week 30 2012,4:42,1/15/2013,,Top 40
42,1,,,148.64,2012,Lion In The Morning Sun,Top 40/Pop / Playlisted,Will and The People,     ,Nederlandse Top 40 week 30 2012,3:10,1/15/2013,,Top 40
43,1,,,159.58,2012,Keep your head up,Top 40/Pop / Playlisted,Ben Howard,     ,Nederlandse Top 40 week 30 2012,4:24,1/15/2013,,Top 40
44,1,,,110,2012,Payphone,Top 40/Pop / Playlisted,Maroon 5 ft. Wiz Khalifa,     ,Nederlandse Top 40 week 30 2012,3:51,1/15/2013,,Top 40
45,5,,,92.08,2012,We Are Young,Top 40/Pop / Playlisted,Fun ft. Janelle Monae,     ,Nederlandse Top 40 week 30 2012,4:08,1/15/2013,,Top 40
46,1,,,128,2012,Where Have You Been,Top 40/Pop / Playlisted,Rihanna,**** ,Nederlandse Top 40 week 30 2012,4:02,1/15/2013,,Top 40
47,0,,,128,2012,Scream,Top 40/Pop / Playlisted,Usher,     ,Nederlandse Top 40 week 30 2012,3:54,1/15/2013,,Top 40
48,2,,,124,2012,Turn up the love,Top 40/Pop / Playlisted,Far East Movement ft. Cover Drive,     ,Nederlandse Top 40 week 30 2012,3:16,1/15/2013,,Top 40
49,0,,,128,2012,Dance Again,Dance / Top 40/Pop / Urban / Playlisted,Jennifer Lopez ft. Pitbull,     ,Nederlandse Top 40 week 30 2012,3:57,1/15/2013,,Top 40
50,0,,,93,2012,One More Night,Top 40/Pop / Playlisted,Maroon 5,     ,Nederlandse Top 40 week 30 2012,3:39,1/15/2013,,Top 40
51,2,,,94,2012,Everything's Going To Be Alright,Top 40/Pop / Playlisted,The Babysitters Circus,     ,Nederlandse Top 40 week 30 2012,4:37,1/15/2013,,Top 40
52,0,,,110,2012,I Follow Rivers,Top 40/Pop / Playlisted,Triggerfinger,     ,Nederlandse Top 40 week 30 2012,3:35,1/15/2013,,Top 40
53,1,,,103.41,2012,Little Talks,Top 40/Pop / Playlisted,Of Monsters And Men,     ,Nederlandse Top 40 week 30 2012,4:26,1/15/2013,,Top 40
54,3,,,85.89,2012,Summer Paradise,Top 40/Pop / Playlisted,Simple Plan ft. Sean Paul,     ,Nederlandse Top 40 week 30 2012,3:53,1/15/2013,,Top 40
55,0,,,120.26,2012,Wonderful Days,Top 40/Pop / Playlisted,Miss Montreal,     ,Nederlandse Top 40 week 30 2012,2:53,1/15/2013,,Top 40
56,2,,,128,2012,Party shaker,Top 40/Pop / Playlisted,R.I.O. ft. Nicco,     ,Nederlandse Top 40 week 30 2012,3:25,1/15/2013,,Top 40
57,4,,,80,2012,Wide Awake,Top 40/Pop / Playlisted,Katy Perry,     ,Nederlandse Top 40 week 30 2012,3:41,1/15/2013,,Top 40
58,2,,,128,2012,Never played the bass,Top 40/Pop / Playlisted,Shary-An,     ,Nederlandse Top 40 week 30 2012,3:15,1/15/2013,,Top 40
59,4,,,107.86,2012,Some nights,Dance / Top 40/Pop / White / Playlisted,Fun.,*    ,Nederlandse Top 40 week 30 2012,4:22,1/15/2013,,Top 40
60,0,,,128,2012,Don't wake me up (US version),Top 40/Pop / Playlisted,Chris Brown & David Guetta,     ,Nederlandse Top 40 week 30 2012,3:41,1/15/2013,,Top 40
61,0,,,137,2012,Echte vrienden,Top 40/Pop / Playlisted,Jan Smit en Gerard Joling,     ,Nederlandse Top 40 week 30 2012,3:07,1/15/2013,,Nederlands
62,0,,,90,2012,Zijn,Top 40/Pop / Playlisted,Gers Pardoel,     ,Nederlandse Top 40 week 30 2012,3:36,1/15/2013,,Nederlands
63,0,,,98.01,2012,Hurricane,Top 40/Pop / Playlisted,Ilse DeLange,     ,Nederlandse Top 40 week 30 2012,3:51,1/15/2013,,Top 40
64,0,,,128,2012,In my mind,Top 40/Pop / Playlisted,Ivan Gough & Feenixpawl ft. Georgi Kay,     ,Nederlandse Top 40 week 30 2012,3:20,1/15/2013,,Top 40
65,3,,,94.99,2012,Next To Me,Top 40/Pop / Playlisted,Emeli Sandé,     ,Nederlandse Top 40 week 30 2012,3:15,1/15/2013,,Top 40
66,1,,,127.98,2012,Let's Go,Top 40/Pop / Playlisted,Calvin Harris ft. Ne-Yo,     ,Nederlandse Top 40 week 30 2012,3:45,1/15/2013,,Top 40
67,0,,,107.86,2012,some nights,Top 40/Pop / Playlisted,Fun.,     ,Nederlandse Top 40 week 30 2012,4:22,1/15/2013,,Top 40
68,1,,,126,2012,Good Time,Top 40/Pop / Playlisted,Owl City feat. Carly Rae Jepsen,     ,Nederlandse Top 40 week 30 2012,3:26,1/15/2013,,Top 40
69,0,,,128,2012,In my mind,Top 40/Pop / Playlisted,Ivan Gough & Feenixpawl feat. Georgi Kay,     ,Nederlandse Top 40 week 30 2012,3:20,1/15/2013,,Top 40
70,1,,,112,2012,Slapeloze nachten,Top 40/Pop / Playlisted,"Opposites,The",     ,Nederlandse Top 40 week 31 2012,3:49,1/15/2013,,Top 40
71,2,,,126,2012,Million voices,Top 40/Pop / Playlisted,Otto Knows,     ,Nederlandse Top 40 week 31 2012,3:09,1/15/2013,,Top 40
72,1,,,104,2012,Settle down,Top 40/Pop / Playlisted,No doubt,     ,Nederlandse Top 40 week 31 2012,6:01,1/15/2013,,Top 40
73,0,,,122,2012,Runaways,Top 40/Pop / Playlisted,"Killers,The",     ,Nederlandse Top 40 week 31 2012,4:03,1/15/2013,,Top 40
74,0,,,144.35,2012,Let it be,Top 40/Pop / Playlisted,Mike Massé,     ,Nederlandse Top 40 week 32 2012,3:19,1/15/2013,,Top 40
75,0,,,126.17,2012,Nothing inside,Top 40/Pop / Playlisted,Sander van Doorn & Mayaeni,     ,Nederlandse Top 40 week 32 2012,3:27,1/15/2013,,Top 40
76,0,,,85,2012,Hall of fame,Top 40/Pop / Playlisted,The Script ft. Will.I.Am,     ,Nederlandse Top 40 week 32 2012,3:21,1/15/2013,,Top 40
77,0,,,98.01,2012,Sky on fire,Top 40/Pop / Playlisted,Handsome Poets,     ,Nederlandse Top 40 week 33 2012,3:29,1/15/2013,,Top 40
78,0,,,83,2012,Alles overwinnen,Top 40/Pop / Playlisted,Nick & Simon,     ,Nederlandse Top 40 week 33 2012,3:40,1/15/2013,,Nederlands
79,2,,,119,2012,One Day / Reckoning Song,Top 40/Pop / Playlisted,Asaf Avidan & the Mojos,     ,Nederlandse Top 40 week 33 2012,3:32,1/15/2013,,Top 40
80,0,,,108,2012,Alles gaat voorbij,Top 40/Pop / Playlisted,"Kraantje Pappie, Postmen & Doe Maar",     ,Nederlandse Top 40 week 33 2012,3:14,1/15/2013,,Nederlands
81,1,,,130,2012,Rock the house,Top 40/Pop / Playlisted,Afrojack,     ,Nederlandse Top 40 week 33 2012,3:50,1/15/2013,,Top 40
82,0,,,130,2012,She wolf (falling to pieces),Top 40/Pop / Playlisted,David Guetta ft. Sia,     ,Nederlandse Top 40 week 34 2012,4:59,1/15/2013,,Top 40
83,0,,,119,2012,One Day / Reckoning Song,Top 40/Pop / Playlisted,Asaf Avidan & the Mojos,     ,Nederlandse Top 40 week 35 2012,3:32,1/15/2013,,Top 40
84,2,,,129,2012,This is love,Top 40/Pop / Playlisted,Will.I.Am ft. Eva,     ,Nederlandse Top 40 week 35 2012,4:42,1/15/2013,,Top 40
85,0,,,98.01,2012,Sky on fire,Top 40/Pop / Playlisted,Handsome Poets,     ,Nederlandse Top 40 week 35 2012,3:29,1/15/2013,,Top 40
86,0,,,112,2012,Slapeloze nachten,Top 40/Pop / Playlisted,The Opposites,     ,Nederlandse Top 40 week 35 2012,3:49,1/15/2013,,Nederlands
87,0,,,126,2012,Million voices,Top 40/Pop / Playlisted,Otto Knows,     ,Nederlandse Top 40 week 35 2012,3:09,1/15/2013,,Top 40
88,2,,,126,2012,Good Time,Top 40/Pop / Playlisted,Owl City ft. Carly Rae Jepsen,     ,Nederlandse Top 40 week 35 2012,3:26,1/15/2013,,Top 40
89,0,,,125,2012,Starships,Top 40/Pop / Playlisted,Nicki Minaj,     ,Nederlandse Top 40 week 35 2012,3:30,1/15/2013,,Top 40
90,8,,,136,2012,Beauty en de brains,Top 40/Pop / Playlisted,Nielson,     ,Nederlandse Top 40 week 35 2012,3:06,1/15/2013,,Nederlands
91,3,,,107.86,2012,Some nights,Top 40/Pop / Playlisted,Fun.,     ,Nederlandse Top 40 week 35 2012,4:22,1/15/2013,,Top 40
92,12,,,104,2012,Whistle,Dance / Top 40/Pop / Urban / Playlisted,Flo Rida,     ,Nederlandse Top 40 week 35 2012,3:44,1/15/2013,,Top 40
93,8,,,88,2012,Get Free,Top 40/Pop / Playlisted,Major Lazer,**   ,Nederlandse Top 40 week 35 2012,4:51,1/15/2013,,Top 40
94,1,,,124,2012,Turn up the love,Top 40/Pop / Playlisted,Far East Movement ft. Cover Drive,     ,Nederlandse Top 40 week 35 2012,3:16,1/15/2013,,Top 40
95,0,,,85,2012,Hall of fame,Top 40/Pop / Playlisted,The Script ft. Will.I.Am,     ,Nederlandse Top 40 week 35 2012,3:21,1/15/2013,,Top 40
96,0,,,159.59,2012,Keep your head up,Top 40/Pop / Playlisted,Ben Howard,     ,Nederlandse Top 40 week 35 2012,4:24,1/15/2013,,Top 40
97,1,,,148.64,2012,Lion In The Morning Sun,Top 40/Pop / Playlisted,Will and The People,     ,Nederlandse Top 40 week 35 2012,3:10,1/15/2013,,Top 40
98,0,,,93,2012,One More Night,Top 40/Pop / Playlisted,Maroon 5,     ,Nederlandse Top 40 week 35 2012,3:39,1/15/2013,,Top 40
99,26,,,132,2012,Gangnam style,Top 40/Pop / Playlisted / PARTY!!!,Psy,     ,Nederlandse Top 40 week 35 2012,3:42,1/15/2013,,Top 40
100,0,,,130,2012,Rock the house,Top 40/Pop / Playlisted,Afrojack,     ,Nederlandse Top 40 week 35 2012,3:50,1/15/2013,,Top 40
101,0,,,86,2012,We are never ever getting back together,Top 40/Pop / Playlisted,Taylor swift,     ,Nederlandse Top 40 week 35 2012,3:12,1/15/2013,,Top 40
102,0,,,130,2012,She wolf (falling to pieces),Top 40/Pop / Playlisted,David Guetta ft. Sia,     ,Nederlandse Top 40 week 35 2012,4:59,1/15/2013,,Top 40
103,0,,,127,2012,Tacata,Top 40/Pop / Playlisted,Tacabro,     ,Nederlandse Top 40 week 35 2012,3:30,1/15/2013,,Top 40
104,0,,,125,2012,Let Me Love You,Top 40/Pop / Playlisted,Ne-Yo,     ,Nederlandse Top 40 week 35 2012,3:57,1/15/2013,,Top 40
105,0,,,128,2012,Party shaker,Top 40/Pop / Playlisted,R.I.O. ft. Nicco,     ,Nederlandse Top 40 week 35 2012,3:25,1/15/2013,,Top 40
106,19,,,111,2012,Krokobil,Fout / Top 40/Pop / Playlisted / PARTY!!!,Yellow Claw ft. Sjaak & Mr. Polska,     ,Nederlandse Top 40 week 35 2012,3:37,1/15/2013,,Nederlands
107,0,,,104,2012,Settle down,Top 40/Pop / Playlisted,No doubt,     ,Nederlandse Top 40 week 35 2012,6:04,1/15/2013,,Top 40
108,2,,,121.88,2012,Runaways,Top 40/Pop / Playlisted,The Killers,     ,Nederlandse Top 40 week 35 2012,4:03,1/15/2013,,Top 40
109,0,,,126,2012,Nothing inside,Top 40/Pop / Playlisted,Sander van Doorn & Mayaeni,     ,Nederlandse Top 40 week 35 2012,3:27,1/15/2013,,Top 40
110,2,,,120.12,2012,Winter of love,Top 40/Pop / Playlisted,Ilse delange,     ,Nederlandse Top 40 week 35 2012,3:53,1/15/2013,,Top 40
111,0,,,128,2012,Scream,Top 40/Pop / Playlisted,Usher,     ,Nederlandse Top 40 week 35 2012,3:54,1/15/2013,,Top 40
112,1,,,110,2012,I Follow Rivers,Top 40/Pop / Playlisted,Triggerfinger,     ,Nederlandse Top 40 week 35 2012,3:35,1/15/2013,,Top 40
113,0,,,128,2012,Where Have You Been,Top 40/Pop / Playlisted,Rihanna,     ,Nederlandse Top 40 week 35 2012,4:02,1/15/2013,,Top 40
114,0,,,99.99,2012,More,Top 40/Pop / Playlisted,Sandra van Nieuwland,     ,Nederlandse Top 40 week 36 2012,3:22,1/15/2013,,Top 40
115,1,,,110,2012,Michael Jackson,Top 40/Pop / Playlisted,Cash Cash,     ,Nederlandse Top 40 week 36 2012,3:46,1/15/2013,,Top 40
116,1,,,90,2012,Madness,Top 40/Pop / Playlisted,Muse,     ,Nederlandse Top 40 week 36 2012,4:40,1/15/2013,,Top 40
117,5,,,122,2012,Celebrate,Funk / Top 40/Pop / Retro/Oud / Playlisted,Mika ft. Pharrell Williams,***  ,Nederlandse Top 40 week 36 2012,3:33,1/15/2013,,Top 40
118,3,,,128.04,2012,We'll Be Coming Back,Top 40/Pop / Playlisted,Calvin Harris ft. Example,     ,Nederlandse Top 40 week 36 2012,3:47,1/15/2013,,Top 40
119,0,,,128.06,2012,Altijd daar,Top 40/Pop / Playlisted,Jan Smit,     ,Nederlandse Top 40 week 37 2012,3:03,1/15/2013,,Nederlands
120,2,,,116,2012,How we do (Party) (mash-up radio edit),Top 40/Pop / Playlisted,Rita Ora,     ,Nederlandse Top 40 week 37 2012,4:54,1/15/2013,,Top 40
121,3,,,125,2012,Pound The Alarm,Dance / Top 40/Pop / Urban / Playlisted,Nicki Minaj,     ,Nederlandse Top 40 week 37 2012,3:25,1/15/2013,,Top 40
122,0,,,113.98,2012,Knocked Out,Top 40/Pop / Playlisted,Trijntje Oosterhuis,     ,Nederlandse Top 40 week 37 2012,4:41,1/15/2013,,Top 40
123,0,,,93,2012,Girl On Fire,Top 40/Pop / Playlisted,Alicia Keys,     ,Nederlandse Top 40 week 38 2012,3:45,1/15/2013,,Top 40
124,5,,,128,2012,Superlove,Top 40/Pop / Playlisted,Avicii vs Lenny Kravitz,     ,Nederlandse Top 40 week 38 2012,4:30,1/15/2013,,Top 40
125,0,,,102,2012,De wereld redden,Top 40/Pop / Playlisted,Xander de Buisonjé,     ,Nederlandse Top 40 week 38 2012,3:13,1/15/2013,,Nederlands
126,35,,,129,2012,Don't you worry child,Top 40/Pop / Vocal/Meezinger / Playlisted / PARTY!!!,Swedish House Mafia ft. John Martin,     ,Nederlandse Top 40 week 39 2012,3:31,1/15/2013,,Top 40
127,20,,,116,2012,Candy,Top 40/Pop / Playlisted,Robbie Williams,     ,Nederlandse Top 40 week 39 2012,3:19,1/15/2013,,Top 40
128,0,,,130,2012,Liever dan lief,Top 40/Pop / Playlisted,"Doe Maar, Postman & Gers Pardoel",     ,Nederlandse Top 40 week 39 2012,3:12,1/15/2013,,Nederlands
129,0,,,107.04,2012,Multicoloured Angels,Top 40/Pop / Playlisted,Douwe Bob,     ,Nederlandse Top 40 week 40 2012,3:07,1/15/2013,,Top 40
130,3,,,92,2012,Diamonds,Top 40/Pop / Playlisted,Rihanna,     ,Nederlandse Top 40 week 40 2012,3:45,1/15/2013,,Top 40
131,0,,,125,2012,Numb,Dance / Top 40/Pop / Urban / Playlisted,Usher,     ,Nederlandse Top 40 week 40 2012,3:42,1/15/2013,,Top 40
132,0,,,150.01,2012,Skyfall,Top 40/Pop / Playlisted,Adele,     ,Nederlandse Top 40 week 41 2012,4:46,1/15/2013,,Top 40
133,0,,,126,2012,Live while we're young,Top 40/Pop / Playlisted,One Direction,     ,Nederlandse Top 40 week 41 2012,3:17,1/15/2013,,Top 40
134,0,,,79.99,2012,No Cure,Top 40/Pop / Playlisted,Ben Saunders,     ,Nederlandse Top 40 week 41 2012,3:44,1/15/2013,,Top 40
135,2,,,126,2012,I Cry,Dance / Top 40/Pop / Urban / Playlisted,Flo Rida,     ,Nederlandse Top 40 week 41 2012,3:42,1/15/2013,,Top 40
136,0,,,144.99,2012,Come Together,Top 40/Pop / Playlisted,Kane,     ,Nederlandse Top 40 week 42 2012,3:43,1/15/2013,,Top 40
137,1,,,85,2012,Zo stil,Top 40/Pop / Playlisted,Blof,     ,Nederlandse Top 40 week 42 2012,3:57,1/15/2013,,Nederlands
138,0,,,144,2012,Locked out of heaven,Top 40/Pop / Playlisted,Bruno Mars,     ,Nederlandse Top 40 week 43 2012,3:51,1/15/2013,,Top 40
139,3,,,139.95,2012,Hallo wereld,Top 40/Pop / Playlisted,Kinderen voor kinderen,     ,Nederlandse Top 40 week 43 2012,2:37,1/15/2013,,Nederlands
140,7,,,116,2012,Lighting bolt,Top 40/Pop / Playlisted,Jake Bugg,     ,Nederlandse Top 40 week 43 2012,2:24,1/15/2013,,Top 40
141,0,,,150.21,2012,Let Her Go,Top 40/Pop / Playlisted,Passenger,     ,Nederlandse Top 40 week 43 2012,4:09,1/15/2013,,Top 40
142,2,,,150,2012,Nooit Meer Slapen,Trap / Top 40/Pop / Playlisted,Yellow Claw ft. Ronnie Flex,     ,Nederlandse Top 40 week 43 2012,3:56,1/15/2013,,Nederlands
143,0,,,165.99,2012,Sla je armen om me heen,Top 40/Pop / Playlisted,Jan Smit ft. Roos van Erkel,     ,Nederlandse Top 40 week 44 2012,3:03,1/15/2013,,Nederlands
144,0,,,104,2012,Try,Top 40/Pop / Playlisted,P!nk,     ,Nederlandse Top 40 week 44 2012,4:08,1/15/2013,,Top 40
145,1,,,128,2012,Sweet Nothing,Top 40/Pop / Playlisted,Calvin Harris ft. Florence Welch,     ,Nederlandse Top 40 week 44 2012,3:36,1/15/2013,,Top 40
146,0,,,126,2012,This Is My Love,Top 40/Pop / Playlisted,Gold 1 & Bruno Mars & Jaeson Ma,     ,Nederlandse Top 40 week 45 2012,3:32,1/15/2013,,Top 40
147,0,,,126,2012,My Heart Is Refusing Me,Top 40/Pop / Playlisted,Loreen,     ,Nederlandse Top 40 week 45 2012,3:05,1/15/2013,,Top 40
148,0,,,144,2012,Lila wolken,Top 40/Pop / Playlisted,Marteria Yasha & Miss Platnum,     ,Nederlandse Top 40 week 45 2012,3:47,1/15/2013,,Top 40
149,0,,,107,2012,In Tune,Top 40/Pop / Playlisted,Moh Denebi,     ,Nederlandse Top 40 week 45 2012,2:33,1/15/2013,,Top 40
150,8,,,125,2011,Ik Neem Je Mee,Dance / Top 40/Pop / White / Playlisted,Gers Pardoel,     ,Nederlandse Top 40 Nr.45-2011,3:37,1/15/2013,11d,Top 40
151,6,,,129,2011,Somebody That I Used To Know,Top 40/Pop / Playlisted,Gotye Ft. Kimbra,     ,Nederlandse Top 40 Nr.45-2011,4:04,1/15/2013,,Top 40
152,6,,,128,2011,We Found Love,Top 40/Pop / Playlisted,Rihanna Ft. Calvin Harris,     ,Nederlandse Top 40 Nr.45-2011,3:35,1/15/2013,,Top 40
153,0,,,139.76,2011,Paradise,Top 40/Pop / Playlisted,Coldplay,     ,Nederlandse Top 40 Nr.45-2011,4:38,1/15/2013,,Top 40
154,3,,,126,2011,Titanium,Dance / Top 40/Pop / Urban / Playlisted,David Guetta Ft. Sia,     ,Nederlandse Top 40 Nr.45-2011,4:05,1/15/2013,,Top 40
155,1,,,92,2011,Got 2 Luv U,Top 40/Pop / Playlisted,Sean Paul Featuring Alexis Jordan,     ,Nederlandse Top 40 Nr.45-2011,3:23,1/15/2013,,Top 40
156,17,,,127.98,2011,Moves Like Jagger (Studio Recording From The Voice),Dance / Top 40/Pop / White / Playlisted,Maroon 5 Ft. Christina Aguilera,**** ,Nederlandse Top 40 Nr.45-2011,3:21,1/15/2013,,Top 40
157,2,,,128,2011,Without You,Dance / Top 40/Pop / Urban / Playlisted,David Guetta Ft. Usher,     ,Nederlandse Top 40 Nr.45-2011,5:46,1/15/2013,,Top 40
158,0,,,126,2011,Blessed(German Radio Edit),Top 40/Pop / Playlisted,Tom Hangs Ft. Shermanology,*****,Nederlandse Top 40 Nr.45-2011,3:24,1/15/2013,,Top 40
159,5,,,125,2011,Welcome To St.Tropez,Top 40/Pop / Playlisted,Dj Antoine Vs. Timati Ft. Kalenna,     ,Nederlandse Top 40 Nr.45-2011,3:15,1/15/2013,,Top 40
160,0,,,128,2011,Midnight Sun,Top 40/Pop / Playlisted,Elena,     ,Nederlandse Top 40 Nr.45-2011,3:16,1/15/2013,,Top 40
161,5,,,130,2011,Sexy And I Know It,Top 40/Pop / Playlisted,Lmfao,     ,Nederlandse Top 40 Nr.45-2011,3:19,1/15/2013,,Top 40
162,1,,,100,2011,Tonight Tonight,Top 40/Pop / Playlisted,Hot Chelle Rae,     ,Nederlandse Top 40 Nr.45-2011,3:19,1/15/2013,,Top 40
163,2,,,156,2011,Man Down,Top 40/Pop / Playlisted,Rihanna,     ,Nederlandse Top 40 Nr.45-2011,4:27,1/15/2013,,Top 40
164,0,,,128,2011,Levels,Top 40/Pop / Playlisted,Avicii,     ,Nederlandse Top 40 Nr.45-2011,5:33,1/15/2013,,Top 40
165,0,,,128,2011,One Thousand Voices,Top 40/Pop / Playlisted,The Voice Of Holland,     ,Nederlandse Top 40 Nr.45-2011,3:19,1/15/2013,,Top 40
166,0,,,145,2011,Marry You,Top 40/Pop / Playlisted,Bruno Mars,     ,Nederlandse Top 40 Nr.45-2011,3:50,1/15/2013,,Top 40
167,0,,,138.64,2011,Video Games,Top 40/Pop / Playlisted,Lana Del Rey,     ,Nederlandse Top 40 Nr.45-2011,4:01,1/15/2013,,Top 40
